n_legal_moves,n_pieces,material_balance,is_endgame,king_in_check,eval_before_cp,eval_volatility,prev_delta_cp,move_number,game_phase,player_to_move,player_rating,prev_was_blunder,is_blunder,is_mistake,quality,delta_cp,move_uci,fen_before,game_id,white_name,black_name,event,game_date,game_result
20,32,0,0,0,69,0.0,0,1,opening,white,1500,0,0,0,good,-41,d2d4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
20,32,0,0,0,28,20.5,-41,2,opening,black,1500,0,0,0,good,-10,d7d5,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
27,32,0,0,0,38,17.45470328211473,-10,3,opening,white,1500,0,0,0,good,-4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
28,32,0,0,0,34,15.848895860595462,-4,4,opening,black,1500,0,0,0,good,-2,c7c6,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
30,32,0,0,0,36,14.394443372357264,-2,5,opening,white,1500,0,0,0,good,1,g1f3,rnbqkbnr/pp2pppp/2p5/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
29,32,0,0,0,37,3.555277766926235,1,6,opening,black,1500,0,0,0,good,1,g8f6,rnbqkbnr/pp2pppp/2p5/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
32,32,0,0,0,36,1.3266499161421599,1,7,opening,white,1500,0,0,0,good,-8,g2g3,rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 2 4,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
31,32,0,0,0,28,3.249615361854384,-8,8,opening,black,1500,0,0,0,good,-6,c8g4,rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R b KQkq - 0 4,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
32,32,0,0,0,34,3.249615361854384,-6,9,opening,white,1500,0,0,0,good,-8,b1c3,rn1qkb1r/pp2pppp/2p2n2/3p4/2PP2b1/5NP1/PP2PP1P/RNBQKB1R w KQkq - 1 5,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
33,32,0,0,0,26,4.4,-8,10,opening,black,1500,0,0,0,inaccuracy,-60,d5c4,rn1qkb1r/pp2pppp/2p2n2/3p4/2PP2b1/2N2NP1/PP2PP1P/R1BQKB1R b KQkq - 2 5,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
34,31,-100,0,0,86,22.3069495897579,-60,11,middlegame,white,1500,0,0,0,inaccuracy,-81,f1g2,rn1qkb1r/pp2pppp/2p2n2/8/2pP2b1/2N2NP1/PP2PP1P/R1BQKB1R w KQkq - 0 6,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
35,31,-100,0,0,5,26.93993318477238,-81,12,middlegame,black,1500,0,0,0,good,29,b8d7,rn1qkb1r/pp2pppp/2p2n2/8/2pP2b1/2N2NP1/PP2PPBP/R1BQK2R b KQkq - 1 6,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
37,31,-100,0,0,-24,36.340610891948415,29,13,middlegame,white,1500,0,0,0,good,-7,e1g1,r2qkb1r/pp1npppp/2p2n2/8/2pP2b1/2N2NP1/PP2PPBP/R1BQK2R w KQkq - 2 7,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
32,31,-100,0,0,-31,42.10748152050891,-7,14,middlegame,black,1500,0,0,0,good,-6,e7e6,r2qkb1r/pp1npppp/2p2n2/8/2pP2b1/2N2NP1/PP2PPBP/R1BQ1RK1 b kq - 3 7,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
35,31,-100,0,0,-25,43.72367779590367,-6,15,middlegame,white,1500,0,0,0,good,-15,a2a4,r2qkb1r/pp1n1ppp/2p1pn2/8/2pP2b1/2N2NP1/PP2PPBP/R1BQ1RK1 w kq - 0 8,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
37,31,-100,0,0,-40,15.11290838985005,-15,16,middlegame,black,1500,0,0,0,inaccuracy,-98,f8b4,r2qkb1r/pp1n1ppp/2p1pn2/8/P1pP2b1/2N2NP1/1P2PPBP/R1BQ1RK1 b kq - 0 8,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
34,31,-100,0,0,58,35.657257325823586,-98,17,middlegame,white,1500,0,0,0,inaccuracy,-76,d1c2,r2qk2r/pp1n1ppp/2p1pn2/8/PbpP2b1/2N2NP1/1P2PPBP/R1BQ1RK1 w kq - 1 9,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
43,31,-100,0,0,-18,35.346286933707766,-76,18,middlegame,black,1500,0,0,0,good,-33,d8a5,r2qk2r/pp1n1ppp/2p1pn2/8/PbpP2b1/2N2NP1/1PQ1PPBP/R1B2RK1 b kq - 2 9,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
39,31,-100,0,0,15,34.97999428244665,-33,19,middlegame,white,1500,0,0,0,good,-1,c3a2,r3k2r/pp1n1ppp/2p1pn2/q7/PbpP2b1/2N2NP1/1PQ1PPBP/R1B2RK1 w kq - 3 10,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
53,31,-100,0,0,14,33.289037234501095,-1,20,middlegame,black,1500,0,0,0,good,-11,b4d6,r3k2r/pp1n1ppp/2p1pn2/q7/PbpP2b1/5NP1/NPQ1PPBP/R1B2RK1 b kq - 4 10,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
36,31,-100,0,0,25,24.358981916328112,-11,21,middlegame,white,1500,0,0,0,good,-4,c1d2,r3k2r/pp1n1ppp/2pbpn2/q7/P1pP2b1/5NP1/NPQ1PPBP/R1B2RK1 w kq - 5 11,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
58,31,-100,0,0,21,15.239422561238992,-4,22,middlegame,black,1500,0,0,0,good,-20,a5a6,r3k2r/pp1n1ppp/2pbpn2/q7/P1pP2b1/5NP1/NPQBPPBP/R4RK1 b kq - 6 11,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
46,31,-100,0,0,41,9.765244492586962,-20,23,middlegame,white,1500,0,0,0,good,-6,a2b4,r3k2r/pp1n1ppp/q1pbpn2/8/P1pP2b1/5NP1/NPQBPPBP/R4RK1 w kq - 7 12,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
45,31,-100,0,0,35,9.682974749528164,-6,24,middlegame,black,1500,0,0,0,inaccuracy,-95,d6b4,r3k2r/pp1n1ppp/q1pbpn2/8/PNpP2b1/5NP1/1PQBPPBP/R4RK1 b kq - 8 12,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
43,30,-420,0,0,130,40.42573437799244,-95,25,middlegame,white,1500,0,0,0,good,-11,d2b4,r3k2r/pp1n1ppp/q1p1pn2/8/PbpP2b1/5NP1/1PQBPPBP/R4RK1 w kq - 0 13,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
33,29,-90,0,0,119,45.74887976770579,-11,26,middlegame,black,1500,0,0,0,good,10,g4f5,r3k2r/pp1n1ppp/q1p1pn2/8/PBpP2b1/5NP1/1PQ1PPBP/R4RK1 b kq - 0 13,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
45,29,-90,0,0,109,40.439584567599105,10,27,middlegame,white,1500,0,0,0,good,-13,c2c1,r3k2r/pp1n1ppp/q1p1pn2/5b2/PBpP4/5NP1/1PQ1PPBP/R4RK1 w kq - 1 14,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
37,29,-90,0,0,96,33.3430652460148,-13,28,middlegame,black,1500,0,0,0,good,-3,f5e4,r3k2r/pp1n1ppp/q1p1pn2/5b2/PBpP4/5NP1/1P2PPBP/R1Q2RK1 b kq - 2 14,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
40,29,-90,0,0,99,12.626955294131678,-3,29,middlegame,white,1500,0,0,0,good,-8,f1e1,r3k2r/pp1n1ppp/q1p1pn2/8/PBpPb3/5NP1/1P2PPBP/R1Q2RK1 w kq - 3 15,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
36,29,-90,0,0,91,10.007996802557443,-8,30,middlegame,black,1500,0,0,0,good,-2,h7h6,r3k2r/pp1n1ppp/q1p1pn2/8/PBpPb3/5NP1/1P2PPBP/R1Q1R1K1 b kq - 4 15,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
39,29,-90,0,0,93,6.311893535223799,-2,31,endgame,white,1500,0,0,0,good,-35,f3d2,r3k2r/pp1n1pp1/q1p1pn1p/8/PBpPb3/5NP1/1P2PPBP/R1Q1R1K1 w kq - 0 16,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
39,29,-90,0,0,58,14.947909552843836,-35,32,endgame,black,1500,0,0,0,good,3,e4g2,r3k2r/pp1n1pp1/q1p1pn1p/8/PBpPb3/6P1/1P1NPPBP/R1Q1R1K1 b kq - 1 16,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
34,28,-420,0,0,55,18.74459922217597,3,33,endgame,white,1500,0,0,0,good,1,g1g2,r3k2r/pp1n1pp1/q1p1pn1p/8/PBpP4/6P1/1P1NPPbP/R1Q1R1K1 w kq - 0 17,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
31,27,-90,0,0,56,17.511139311878026,1,34,endgame,black,1500,0,0,0,good,-17,c6c5,r3k2r/pp1n1pp1/q1p1pn1p/8/PBpP4/6P1/1P1NPPKP/R1Q1R3 b kq - 0 17,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
38,27,-90,0,0,73,14.546477236774544,-17,35,endgame,white,1500,0,0,0,good,-2,d4c5,r3k2r/pp1n1pp1/q3pn1p/2p5/PBpP4/6P1/1P1NPPKP/R1Q1R3 w kq - 0 18,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
35,26,10,0,0,71,7.761443164772902,-2,36,endgame,black,1500,0,0,0,good,-30,a6c6,r3k2r/pp1n1pp1/q3pn1p/2P5/PBp5/6P1/1P1NPPKP/R1Q1R3 b kq - 0 18,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
7,26,10,0,1,101,16.642115250171777,-30,37,endgame,white,1500,0,0,0,good,-9,g2g1,r3k2r/pp1n1pp1/2q1pn1p/2P5/PBp5/6P1/1P1NPPKP/R1Q1R3 w kq - 1 19,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
44,26,10,0,0,92,16.007498243010993,-9,38,endgame,black,1500,0,0,0,inaccuracy,-58,f6d5,r3k2r/pp1n1pp1/2q1pn1p/2P5/PBp5/6P1/1P1NPP1P/R1Q1R1K1 b kq - 2 19,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
31,26,10,0,0,150,28.639832401744254,-58,39,endgame,white,1500,0,0,0,inaccuracy,-69,c1c4,r3k2r/pp1n1pp1/2q1p2p/2Pn4/PBp5/6P1/1P1NPP1P/R1Q1R1K1 w kq - 3 20,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
43,25,110,0,0,81,27.429910681589906,-69,40,endgame,black,1500,0,0,0,good,0,d5b4,r3k2r/pp1n1pp1/2q1p2p/2Pn4/PBQ5/6P1/1P1NPP1P/R3R1K1 b kq - 0 20,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
40,24,-220,0,0,81,25.620304447839803,0,41,endgame,white,1500,0,0,0,good,4,c4b4,r3k2r/pp1n1pp1/2q1p2p/2P5/PnQ5/6P1/1P1NPP1P/R3R1K1 w kq - 0 21,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
40,23,100,0,0,85,26.407574670915917,4,42,endgame,black,1500,0,0,0,good,7,c6c5,r3k2r/pp1n1pp1/2q1p2p/2P5/PQ6/6P1/1P1NPP1P/R3R1K1 b kq - 0 21,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
39,22,0,0,0,78,27.589853207293437,7,43,endgame,white,1500,0,0,0,good,-8,b4b7,r3k2r/pp1n1pp1/4p2p/2q5/PQ6/6P1/1P1NPP1P/R3R1K1 w kq - 0 22,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
46,21,100,0,0,70,5.019960159204453,-8,44,endgame,black,1500,0,0,0,good,-18,a8b8,r3k2r/pQ1n1pp1/4p2p/2q5/P7/6P1/1P1NPP1P/R3R1K1 b kq - 0 22,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
43,21,100,0,0,88,6.216108107168021,-18,45,endgame,white,1500,0,0,0,good,-10,b7e4,1r2k2r/pQ1n1pp1/4p2p/2q5/P7/6P1/1P1NPP1P/R3R1K1 w k - 1 23,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
51,21,100,0,0,78,6.273754856543249,-10,46,endgame,black,1500,0,0,0,good,-12,e8g8,1r2k2r/p2n1pp1/4p2p/2q5/P3Q3/6P1/1P1NPP1P/R3R1K1 b k - 2 23,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
46,21,100,0,0,90,7.332121111929345,-12,47,endgame,white,1500,0,0,0,good,7,e1c1,1r3rk1/p2n1pp1/4p2p/2q5/P3Q3/6P1/1P1NPP1P/R3R1K1 w - - 3 24,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
47,21,100,0,0,97,9.499473669630333,7,48,endgame,black,1500,0,0,0,good,-13,c5a5,1r3rk1/p2n1pp1/4p2p/2q5/P3Q3/6P1/1P1NPP1P/R1R3K1 b - - 4 24,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
52,21,100,0,0,110,10.61319932913728,-13,49,endgame,white,1500,0,0,0,good,7,e4e3,1r3rk1/p2n1pp1/4p2p/q7/P3Q3/6P1/1P1NPP1P/R1R3K1 w - - 5 25,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
41,21,100,0,0,117,13.92264342716569,7,50,endgame,black,1500,0,0,0,good,-8,d7f6,1r3rk1/p2n1pp1/4p2p/q7/P7/4Q1P1/1P1NPP1P/R1R3K1 b - - 6 25,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
45,21,100,0,0,125,12.796874618437112,-8,51,endgame,white,1500,0,0,0,good,1,d2c4,1r3rk1/p4pp1/4pn1p/q7/P7/4Q1P1/1P1NPP1P/R1R3K1 w - - 7 26,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
43,21,100,0,0,126,10.714476188783099,1,52,endgame,black,1500,0,0,0,good,9,a5b4,1r3rk1/p4pp1/4pn1p/q7/P1N5/4Q1P1/1P2PP1P/R1R3K1 b - - 8 26,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
41,21,100,0,0,117,5.89915248150105,9,53,endgame,white,1500,0,0,0,good,-14,e3a7,1r3rk1/p4pp1/4pn1p/8/PqN5/4Q1P1/1P2PP1P/R1R3K1 w - - 9 27,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
38,20,200,0,0,103,8.2365041127896,-14,54,endgame,black,1500,0,0,1,mistake,-158,f8c8,1r3rk1/Q4pp1/4pn1p/8/PqN5/6P1/1P2PP1P/R1R3K1 b - - 0 27,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
41,20,200,0,0,261,57.88816804840174,-158,55,endgame,white,1500,0,0,0,inaccuracy,-56,c4e5,1rr3k1/Q4pp1/4pn1p/8/PqN5/6P1/1P2PP1P/R1R3K1 w - - 1 28,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
48,20,200,0,0,205,60.747345621022816,-56,56,endgame,black,1500,0,0,0,good,-32,c8c1,1rr3k1/Q4pp1/4pn1p/4N3/Pq6/6P1/1P2PP1P/R1R3K1 b - - 2 28,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
2,19,-300,0,1,237,63.60377347296306,-32,57,endgame,white,1500,0,0,0,inaccuracy,-70,a1c1,1r4k1/Q4pp1/4pn1p/4N3/Pq6/6P1/1P2PP1P/R1r3K1 w - - 0 29,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
42,18,200,0,0,167,55.61870189064106,-70,58,endgame,black,1500,0,0,1,mistake,-184,b8b7,1r4k1/Q4pp1/4pn1p/4N3/Pq6/6P1/1P2PP1P/2R3K1 b - - 0 29,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
41,18,200,0,0,351,62.0270908555286,-184,59,endgame,white,1500,0,0,0,good,-10,c1c8,6k1/Qr3pp1/4pn1p/4N3/Pq6/6P1/1P2PP1P/2R3K1 w - - 1 30,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
3,18,200,0,1,341,73.54563209327934,-10,60,endgame,black,1500,0,0,0,good,-12,g8h7,2R3k1/Qr3pp1/4pn1p/4N3/Pq6/6P1/1P2PP1P/6K1 b - - 2 30,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
43,18,200,0,0,353,75.13827253803484,-12,61,endgame,white,1500,0,0,0,good,-4,a7a8,2R5/Qr3ppk/4pn1p/4N3/Pq6/6P1/1P2PP1P/6K1 w - - 3 31,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
37,18,200,0,0,349,72.7142351950428,-4,62,endgame,black,1500,0,0,0,good,-35,g7g5,Q1R5/1r3ppk/4pn1p/4N3/Pq6/6P1/1P2PP1P/6K1 b - - 4 31,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
38,18,200,0,0,384,14.772948250095508,-35,63,endgame,white,1500,0,0,0,good,-9,e5d3,Q1R5/1r3p1k/4pn1p/4N1p1/Pq6/6P1/1P2PP1P/6K1 w - - 0 32,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
39,18,200,0,0,375,16.31686244349691,-9,64,endgame,black,1500,0,0,0,good,-31,b4b3,Q1R5/1r3p1k/4pn1p/6p1/Pq6/3N2P1/1P2PP1P/6K1 b - - 1 32,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
35,18,200,0,0,406,20.924626639440906,-31,65,endgame,white,1500,0,0,0,inaccuracy,-64,c8c1,Q1R5/1r3p1k/4pn1p/6p1/P7/1q1N2P1/1P2PP1P/6K1 w - - 2 33,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
33,18,200,0,0,342,23.38717597316957,-64,66,endgame,black,1500,0,0,0,good,41,h7g7,Q7/1r3p1k/4pn1p/6p1/P7/1q1N2P1/1P2PP1P/2R3K1 b - - 3 33,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
39,18,200,0,0,301,36.63113429857176,41,67,endgame,white,1500,0,0,0,inaccuracy,-55,a4a5,Q7/1r3pk1/4pn1p/6p1/P7/1q1N2P1/1P2PP1P/2R3K1 w - - 4 34,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
34,18,200,0,0,246,56.14623762996057,-55,68,endgame,black,1500,0,0,0,good,-39,b7b5,Q7/1r3pk1/4pn1p/P5p1/8/1q1N2P1/1P2PP1P/2R3K1 b - - 0 34,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
44,18,200,0,0,285,54.519721202515335,-39,69,endgame,white,1500,0,0,0,good,6,a5a6,Q7/5pk1/4pn1p/Pr4p1/8/1q1N2P1/1P2PP1P/2R3K1 w - - 1 35,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
33,18,200,0,0,291,30.796103649650227,6,70,endgame,black,1500,0,0,0,good,-18,b5a5,Q7/5pk1/P3pn1p/1r4p1/8/1q1N2P1/1P2PP1P/2R3K1 b - - 0 35,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
43,18,200,0,0,309,21.81375712709757,-18,71,endgame,white,1500,0,0,0,good,25,a8b7,Q7/5pk1/P3pn1p/r5p1/8/1q1N2P1/1P2PP1P/2R3K1 w - - 1 36,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
40,18,200,0,0,334,29.03101789465881,25,72,endgame,black,1500,0,0,0,inaccuracy,-60,b3b7,8/1Q3pk1/P3pn1p/r5p1/8/1q1N2P1/1P2PP1P/2R3K1 b - - 2 36,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
29,17,-700,0,0,394,39.560586446613755,-60,73,endgame,white,1500,0,0,0,good,28,a6b7,8/1q3pk1/P3pn1p/r5p1/8/3N2P1/1P2PP1P/2R3K1 w - - 0 37,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
28,16,200,1,0,422,50.075942327628745,28,74,endgame,black,1500,0,0,0,good,-12,a5b5,8/1P3pk1/4pn1p/r5p1/8/3N2P1/1P2PP1P/2R3K1 b - - 0 37,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
33,16,200,1,0,434,49.037128790336006,-12,75,endgame,white,1500,0,0,0,good,8,d3c5,8/1P3pk1/4pn1p/1r4p1/8/3N2P1/1P2PP1P/2R3K1 w - - 1 38,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
23,16,200,1,0,442,39.14281543272022,8,76,endgame,black,1500,0,0,0,good,2,f6d5,8/1P3pk1/4pn1p/1rN3p1/8/6P1/1P2PP1P/2R3K1 b - - 2 38,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
31,16,200,1,0,440,17.636326148038883,2,77,endgame,white,1500,0,0,0,good,7,c1a1,8/1P3pk1/4p2p/1rNn2p1/8/6P1/1P2PP1P/2R3K1 w - - 3 39,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
26,16,200,1,0,447,8.579044235810887,7,78,endgame,black,1500,0,0,0,inaccuracy,-69,d5e7,8/1P3pk1/4p2p/1rNn2p1/8/6P1/1P2PP1P/R5K1 b - - 4 39,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
35,16,200,1,0,516,30.38683925649392,-69,79,endgame,white,1500,0,0,0,good,-32,a1a8,8/1P2npk1/4p2p/1rN3p1/8/6P1/1P2PP1P/R5K1 w - - 5 40,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
21,16,200,1,0,484,29.78858841905739,-32,80,endgame,black,1500,0,0,0,good,-24,e7c6,R7/1P2npk1/4p2p/1rN3p1/8/6P1/1P2PP1P/6K1 b - - 6 40,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
37,16,200,1,0,508,30.919249667480614,-24,81,endgame,white,1500,0,0,0,good,3,a8c8,R7/1P3pk1/2n1p2p/1rN3p1/8/6P1/1P2PP1P/6K1 w - - 7 41,0,Magnus Carlsen,Hans Niemann,January 06 2026,2026.01.06,1-0
20,32,0,0,0,46,0.0,0,1,opening,white,1500,0,0,0,good,-10,e2e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
20,32,0,0,0,36,5.0,-10,2,opening,black,1500,0,0,0,good,-13,c7c5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
30,32,0,0,0,49,5.557777333511022,-13,3,opening,white,1500,0,0,0,good,-19,c2c3,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
22,32,0,0,0,30,7.628073151196179,-19,4,opening,black,1500,0,0,0,good,5,d7d5,rnbqkbnr/pp1ppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR b KQkq - 0 2,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
32,32,0,0,0,25,9.15204895091804,5,5,opening,white,1500,0,0,0,good,-6,e4d5,rnbqkbnr/pp2pppp/8/2pp4/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
30,31,100,0,0,19,10.264501936285072,-6,6,opening,black,1500,0,0,0,good,-13,d8d5,rnbqkbnr/pp2pppp/8/2pP4/8/2P5/PP1P1PPP/RNBQKBNR b KQkq - 0 3,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
30,30,0,0,0,32,10.059821071967434,-13,7,opening,white,1500,0,0,0,good,-4,g1f3,rnb1kbnr/pp2pppp/8/2pq4/8/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 4,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
42,30,0,0,0,28,4.534313619501853,-4,8,opening,black,1500,0,0,0,good,-14,g8f6,rnb1kbnr/pp2pppp/8/2pq4/8/2P2N2/PP1P1PPP/RNBQKB1R b KQkq - 1 4,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
28,30,0,0,0,42,7.678541528180987,-14,9,opening,white,1500,0,0,0,good,-13,b1a3,rnb1kb1r/pp2pppp/5n2/2pq4/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 2 5,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
44,30,0,0,0,29,7.402702209328699,-13,10,opening,black,1500,0,0,0,good,-9,e7e6,rnb1kb1r/pp2pppp/5n2/2pq4/8/N1P2N2/PP1P1PPP/R1BQKB1R b KQkq - 3 5,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
30,30,0,0,0,38,5.3814496188294845,-9,11,middlegame,white,1500,0,0,0,good,5,d2d4,rnb1kb1r/pp3ppp/4pn2/2pq4/8/N1P2N2/PP1P1PPP/R1BQKB1R w KQkq - 0 6,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
40,30,0,0,0,43,6.356099432828281,5,12,middlegame,black,1500,0,0,0,good,-27,a7a6,rnb1kb1r/pp3ppp/4pn2/2pq4/3P4/N1P2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
37,30,0,0,0,70,13.720058308913996,-27,13,middlegame,white,1500,0,0,0,good,-38,a3c4,rnb1kb1r/1p3ppp/p3pn2/2pq4/3P4/N1P2N2/PP3PPP/R1BQKB1R w KQkq - 0 7,1,Hikaru Nakamura,Fabiano Caruana,January 01 2026,2026.01.01,1-0
